file,synopsis,genres,amazon_rating,global_ratings,error,imdb-rating-badge,runtime-badge,release-year-badge,rating-badge,link,x-ray-badge,hdr-badge,uhd-badge
1061_Ring_Of_Darkness.html,"The lead singer of a popular boy band has disappeared - the media says he ran away, but his fellow bandmates murdered him to protect their identities as undead. A hopeful singer auditions to take the spot of lead singer, but soon leans he shouldn't have bothered.","Suspense,Horror",Rated 3.3 out of 5 stars by 51 Amazon customers.,51,1,IMDb 2.7,1 h 24 min,2004,R,/gp/video/detail/B093B9GM7Q/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1062_Edgar_Allan_Poes_The_Oval_Portrait.html,"When relatives gather at an isolated manor for the reading of a will, a young woman is possessed by the restless spirit of a forgotten tragic romance.","Suspense,Horror",Rated 3 out of 5 stars by 32 Amazon customers.,32,1,IMDb 3.6,1 h 17 min,1972,18+,/gp/video/detail/B093TZNGTR/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1063_Bruce_Lee_Fights_Back_From_the_Grave.html,"When Han Ji-hyeok dies mysteriously in Las Vegas, his brother Han Wook rushes there to make inquiries. He learns that Ji-hyeok was the victim of an opium ring. Unable to get the police to help him, Han Wook works alone in his attempts to bring the drug smugglers to justice.",Action,Rated 3.7 out of 5 stars by 21 Amazon customers.,21,1,IMDb 3.6,1 h 24 min,1979,R,/gp/video/detail/B005IT4A5E/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1064_The_Lawless_Frontier.html,The hunt is on! The Duke searches for Mexican outlaws accused of murder.,"Drama,Western",Rated 4 out of 5 stars by 44 Amazon customers.,44,1,IMDb 5.0,50min,1934,13+,/gp/video/detail/B000I3QTX6/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1065_Heart_Of_The_Rockies.html,Cattle are being rustled and suspicion falls on a local mountain family.,"Drama,Western,Music Videos and Concerts",Rated 4.3 out of 5 stars by 17 Amazon customers.,17,1,IMDb 6.4,54min,1937,7+,/gp/video/detail/B000YFV2RG/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1066_Street_of_no_return.html,"A rock star-turned-bum, his vocal chords severed at the height of his career for the love of a woman, reclaims his forgotten past after viewing a music video and seeks revenge against the mobster who maimed him.","Drama,Action",Rated 5 out of 5 stars by 1 Amazon customers.,1,1,IMDb 5.6,1 h 32 min,1991,16+,/gp/video/detail/B095W7G63D/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1067_Nostradamus.html,"A policeman must stop a medieval cult, who plan to bring about armageddon by summoning the spirit of Nostradamus.","Action,Science Fiction",Rated 3.9 out of 5 stars by 34 Amazon customers.,34,1,IMDb 4.4,1 h 28 min,2000,16+,/gp/video/detail/B09JYPJ64T/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1068_Late_Bloomers.html,A heartwarming love story.,"Comedy,Drama",Rated 4.3 out of 5 stars by 68 Amazon customers.,68,1,IMDb 5.9,1 h 47 min,1996,18+,/gp/video/detail/B0893P5F47/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1069_I_Cover_The_Waterfront.html,An investigative reporter romances a suspected smuggler's daughter.,"Drama,Romance",Rated 3.6 out of 5 stars by 25 Amazon customers.,25,1,IMDb 6.2,1h,1933,18+,/gp/video/detail/B00HF31KC2/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1070_Fear_of_Clowns.html,An artist with coulrophobia (Fear of Clowns) is stalked by a murderous clown resembling one from her paintings.,Horror,Rated 3.4 out of 5 stars by 45 Amazon customers.,45,1,IMDb 3.2,1 h 46 min,2006,R,/gp/video/detail/B099PCJFH4/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1071_Hitmans_Hero.html,"A family man who witnessed a hit-man carry out a killing as a child decides to carry out contract executions in the suburbs of Melbourne, but soon finds himself also working as a hit-man, making his life far more complicated.","Comedy,Drama",Rated 4 out of 5 stars by 1 Amazon customers.,1,1,IMDb 5.5,1 h 27 min,2001,16+,/gp/video/detail/B096H6Z7DL/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1083_Win_a_Date_with_Tad_Hamilton.html,"A small-town girl wins a date with a male celebrity through a contest. When the date goes better than expected, a love triangle forms between the girl, the male celebrity, and the girl's best friend.","Comedy,Romance",Rated 4.5 out of 5 stars by 813 Amazon customers.,813,1,IMDb 5.6,1 h 36 min,2004,PG-13,/gp/video/detail/B00EX0462Q/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1085_The_Making_Of_A_Night_At_The_Opera_Classic_Album.html,"'A Night At The Opera' was one of the most expensive, expansive and creative albums of its time and it confirmed Queen as a global rock phenomenon. It was their  'Sgt. Pepper', the album that propelled them into rock and roll history, and is a truly classic album.","Documentary,Music Videos and Concerts",Rated 4.5 out of 5 stars by 5 Amazon customers.,5,1,IMDb 8.4,49min,2002,13+,/gp/video/detail/B09FRHMQZX/ref=atv_dp_atf_prime_sd_mv_resume_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1086_Ground_Zero.html,"L.A. is struck by a series of minor earthquakes. The experts don't know what's happening since their advanced systems didn't detect any seismic activities. Kimberly Stevenson is sent to investigate the epicenter in a remote mountainous forest, and she is surprised to discover she's not alone. Somebody knows the real secret about the ""earthquakes.""","Suspense,Action",,,1,IMDb 3.5,1 h 32 min,2000,16+,/gp/video/detail/B0CBBBMX14/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1088_Unnai_Kodu_Ennai_Tharuven.html,"L.A. is struck by a series of minor earthquakes. The experts don't know what's happening since their advanced systems didn't detect any seismic activities. Kimberly Stevenson is sent to investigate the epicenter in a remote mountainous forest, and she is surprised to discover she's not alone. Somebody knows the real secret about the ""earthquakes.""","Suspense,Action",,,1,IMDb 3.5,1 h 32 min,2000,16+,/gp/video/detail/B0CBBBMX14/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1089_Priyasakhi.html,"Priya, a rich girl, marries Sakhi, a middle-class man. As soon as they get married, problems arise mostly because Priya is unable to adjust in Sakhi's household and compromise with his ideology.","Drama,Romance",Rated 3.3 out of 5 stars by 3 Amazon customers.,3,1,IMDb 4.6,2 h 29 min,2005,13+,/gp/video/detail/B09F56R8D1/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1090_Gli_Onorevoli.html,"A series of candidates for the Chamber encounters difficulties during the electoral campaign: the Christian Democrat Bianca Sereni (Franca Valeri) falls in love with the photographer who wants to discredit her, Senator Rossani Breschi (Gino Cervi) is forced to stop his rally because of a gang of children, the monarchist Antonio La Trippa (Toto) torments the condominiums with endless speeches ...",Comedy,Rated 4.4 out of 5 stars by 19 Amazon customers.,19,1,IMDb 6.8,1 h 38 min,1963,13+,/gp/video/detail/B09HN83X8W/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1091_Off_The_Lip.html,A young woman's life falls apart while filming a surfing documentary.,Comedy,Rated 3.8 out of 5 stars by 5 Amazon customers.,5,1,IMDb 5.3,1 h 28 min,2004,R,/gp/video/detail/B09HGH2X6T/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1092_La_Cambiale.html,"An industrialist, who is considered rich and instead ends up in prison for insolvency, releases to two lestofanti a bill of exchange for one hundred thousand lire. The two turn it over to the owner of a tobacco shop, who in turn gives it to the owner of a pet store...",Comedy,Rated 2.9 out of 5 stars by 2 Amazon customers.,2,1,IMDb 6.7,1 h 45 min,1961,13+,/gp/video/detail/B09HV85R2J/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1093_Video_Demons_Do_Psychotown.html,A filmschool project becomes an exercise in murder as video demons take the students on a grim journey into subliminal psychic nightmares that travel the dark and lost highways of their tormented souls.,Horror,Rated 1 out of 5 stars by 3 Amazon customers.,3,1,IMDb 3.3,1 h 27 min,1989,16+,/gp/video/detail/B09JT48QFD/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1094_So_Fing_Rock.html,"Superstar musician and comedian, Tim Minchin brings you So F*cking Rock, Live. Filmed at London's Bloomsbury Theatre in May 2008. Includes the fan favorites: Inflatable You, Rock 'n Roll Nerd, Peace Anthem for Palestine, Canvas Bags and loads more!","International,Arts, Entertainment, and Culture",Rated 4.9 out of 5 stars by 19 Amazon customers.,19,1,,2 h 7 min,2008,18+,/gp/video/detail/B07LC1KF58/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1095_Zara_Si_Bhool__A_Small_Mistake.html,"Ajay and Nina Arora's happy life turns upside-down when flamboyant Shekhar and his seductive wife move into the neighbourhood and they become friends. After a party, police find Shekhar's wife raped and murdered and Ajay is charged with the crimes. He escapes from prison to prove his innocence. The fast-paced action moves from Hollywood to Las Vegas, leaving behind a trail of murder and mayhem.","Drama,Suspense",Rated 2.8 out of 5 stars by 16 Amazon customers.,16,1,IMDb 7.3,1 h 57 min,1997,16+,/gp/video/detail/B093XL4Y5W/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1096_Spy_Smasher_Returns__A_Feature_Version_Of_The_Classic_Serial.html,"Kane Richmond is Spy Smasher in this feature compiled in 1966...He battles a Nazi villain known as The Mask, who heads a gang of saboteurs determined to spread destruction across America during WWII. Full of action, suspense, & super excitement, it's a condensation of the best movie serial of all time! Renowned stuntmen, Yakima Canutt, Carey Loftin, David Sharpe & others help made it exceptional.","Science Fiction,Drama,Adventure,Action",Rated 3.7 out of 5 stars by 20 Amazon customers.,20,1,IMDb 6.4,1 h 40 min,1942,13+,/gp/video/detail/B09DK1F8XH/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1097_Party_of_One.html,"Groundbreaking. The first one hour standup comedy cable special by a woman. Self-financed as Elayne saved up a little money and got tired of years of them saying ""no"", while every male comic was already on his second special. After nationwide rave reviews, it opened the floodgates for women in standup comedy.","Arts, Entertainment, and Culture",Rated 3.8 out of 5 stars by 5 Amazon customers.,5,1,,1 h 3 min,1986,16+,/gp/video/detail/B07NFFGM31/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1098_Pachai_Vilakku.html,"Sivaji Ganesan is an engine driver whose mother dies due to lack of medical facilities. A maid servant takes care of him and his brother. She also dies due to lack of medical facilities leaving her daughter Vijayakumari. Sivaji vows to make his foster sister Vijayakumari, a doctor. How Sivaji foils an evil ploy by M.R.Radha and S.V.Ranga Rao's son forms the rest of the story.",Drama,,,1,,2 h 38 min,1964,13+,/gp/video/detail/B07NMPZ3Y1/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1099_Sitting_on_the_Moon.html,"A pair of hit songwriters fall in love with an ex-film star and her friend, but a blackmailer arrives to disrupt the romances. Based on William Field's short story ""Temperamental Lady.""","Comedy,Drama,Romance,Arts, Entertainment, and Culture",Rated 4.2 out of 5 stars by 10 Amazon customers.,10,1,IMDb 5.9,53min,1936,7+,/gp/video/detail/B0013Z4YVW/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1100_The_Man_From_Utah.html,"A pair of hit songwriters fall in love with an ex-film star and her friend, but a blackmailer arrives to disrupt the romances. Based on William Field's short story ""Temperamental Lady.""","Comedy,Drama,Romance,Arts, Entertainment, and Culture",Rated 4.2 out of 5 stars by 10 Amazon customers.,10,1,IMDb 5.9,53min,1936,7+,/gp/video/detail/B0013Z4YVW/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1101_Home_Town_Story.html,Politician takes over a small town newspaper.,"Comedy,Drama",Rated 4 out of 5 stars by 71 Amazon customers.,71,1,IMDb 5.0,1 h 1 min,1951,13+,/gp/video/detail/B000I16SMA/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1102_Under_Western_Stars.html,Roy Rogers brings a message to Congress!,"Western,Adventure",Rated 4 out of 5 stars by 36 Amazon customers.,36,1,IMDb 5.8,1h,1938,13+,/gp/video/detail/B000HPJHDE/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1103_The_Stonecutter.html,A poor stonecutter (Teiki Pambrum) with material desires meets a mysterious young girl (Hereiti Biron) who helps him realize that love and family are more important than anything he could ever own in this moving fairy tale set in Tahiti.,Drama,Rated 3.6 out of 5 stars by 12 Amazon customers.,12,1,IMDb 6.1,1 h 20 min,2007,ALL,/gp/video/detail/B099NTWFSD/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1104_The_Courageous_Dr_Christian.html,"In this second movie in the Dr. Christian series, kindly Dr. Christian tends to the needs of the inhabitants living in the squalor of the town's shanty district. The indigents and Dr. Christian are largely ignored by the local townspeople, until an epidemic of spinal meningitis threatens the entire community.",Drama,Rated 4.1 out of 5 stars by 8 Amazon customers.,8,1,IMDb 5.9,1 h 6 min,1940,ALL,/gp/video/detail/B000Y48KGI/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1105_Criminally_Insane.html,An obese woman recently released from an insane asylum kills anyone who attempts to get her to stop eating,Drama,Rated 3.8 out of 5 stars by 44 Amazon customers.,44,1,IMDb 5.3,1 h 1 min,2007,18+,/gp/video/detail/B0073ZW3PK/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1106_Paradise_in_Harlem_1939.html,"Between swing and blues musical numbers, the story of comedian Lem Anderson, whose long-awaited chance to act dramatically vanishes when he witnesses a mob killing and is forced to leave.","Arts, Entertainment, and Culture,Comedy",Rated 4.3 out of 5 stars by 52 Amazon customers.,52,1,IMDb 5.0,1 h 24 min,1939,ALL,/gp/video/detail/B002V704XI/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1107_Big_News.html,A reporter's marriage is jeopardized by his drinking and he finds himself accused of a murder he didn't commit.,Comedy,Rated 3.5 out of 5 stars by 25 Amazon customers.,25,1,IMDb 5.4,1 h 6 min,1929,13+,/gp/video/detail/B002SIBBHS/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1108_Devoured_The_Legend_of_Alferd_Packer.html,"Years after Packer terrorized a Colorado mining camp, similar murders have begun to occur. As the body-count rises, it soon becomes clear that the flesh-hungry madman may have survived for more than a hundred years.",Horror,Rated 2.5 out of 5 stars by 2 Amazon customers.,2,1,IMDb 3.9,1 h 23 min,2005,16+,/gp/video/detail/B09JBKCGYR/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1109_The_Chinese_Caper.html,"An American ex-patriot is on the run from the law. There's no place to run or hide. His only hope is a girl with strong ties to the Chinese Mafia. It's kill or be killed as danger and death lurk behind every corner and in China, there are a thousand ways to die.","Drama,Action",Rated 3 out of 5 stars by 1 Amazon customers.,1,1,IMDb 4.3,1 h 28 min,1975,13+,/gp/video/detail/B09B3GZ6DT/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
110_Go_Now.html,"Nick Cameron is happy with his mates, his football and a new girlfriend. But his world falls apart when he becomes diagnosed with multiple sclerosis. Authentic and unsentimental, Go Now is a poignant love story, powerful drama and razor-sharp comedy, partly based on co-writer Paul Powell's personal experiences of MS.","Drama,Sports,Romance",Rated 4.6 out of 5 stars by 51 Amazon customers.,51,1,IMDb 7.2,1 h 21 min,1998,16+,/gp/video/detail/B09DF5RC6K/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1110_Come_On_Tarzan.html,"Ken Maynard's exceptionally intelligent horse, Tarzan the Wonder Horse, is the star of this western about evil cowboy Steve Frazer (Welch) who gathers horses for slaughter, whose meat is sold to pet food manufacturers.  The wild horse Tarzan frees the doomed horses from their corrals, and Frazer convinces the Sheriff that Tarzan is a threat and can be shot on sight.  Local cowboy Ken Benson (Maynard) and rancher Pat Riley (Kennedy) work together to clear Tarzan's good name and put Frazier behind bars for his evil deeds.",Western,Rated 3.3 out of 5 stars by 21 Amazon customers.,21,1,IMDb 6.5,56min,1932,13+,/gp/video/detail/B0012NICOA/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1111_A_Bucket_Of_Blood.html,"Cafe busboy Walter ventures into the world of sculpting with a small statue called ""Dead Cat."" Unfortunately, ""Dead Cat"" is followed by ""Murdered Man."" By the time we reach Walter's interest in the female form...well, you get the picture.","Comedy,Horror",Rated 4.4 out of 5 stars by 144 Amazon customers.,144,1,IMDb 6.7,1 h 5 min,1959,13+,/gp/video/detail/B09BKQ8TQJ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1112_Me_and_the_Mosque.html,"In North America, a large number of converts to Islam are women.Yet, many mosques force women to pray behind barriers, separate from men, and some do not even permit women to enter the building. Exploring all sides of the issue, the film examines the space - both physical and social - granted to women in mosques across the country.","International,Documentary",Rated 3.8 out of 5 stars by 9 Amazon customers.,9,1,IMDb 6.9,53min,2005,ALL,/gp/video/detail/B09JFDHJZ9/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1113_Uyirile_Kalanthathu.html,"Sibling rivalry takes a whole new meaning when Raghu decides to make the life of his younger brother, Surya, miserable. He even goes to the extent of pushing Surya off a cliff.","Drama,Romance",,,1,IMDb 6.3,2 h 29 min,2000,ALL,/gp/video/detail/B09CHHLNBQ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
