file,title,entityType,runtimeSeconds,synopsis,rating_count,rating,en_type,en_url,sdh_sub_lang,url,dir
1078_Steve_and_Maggie__Haunted_Halloween_Special_Vol_4,Steve and Maggie - Haunted Halloween Special (Vol. 4),Movie,2971.0,"It's that spooky, scary time of the year again, join Steve and Maggie in their Haunted Halloween Special! Sing along to fan favourite songs like ""10 Little Pumpkins"", ""Go Away Scary Monster"", ""Halloween Finger Family"" and more! Keep watching as Steve visits a Haunted House, goes trick-or-treating, and carves a pumpkin! Don't be scared, it's only Halloween!",40.0,3.9,sdh,https://cf-timedtext.aux.pv-cdn.net/b30b/027f/bf5b/4beb-ac61-37dc63655580/9aa8faa8-b054-4d32-a1e7-3c766e8283fc.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/b30b/027f/bf5b/4beb-ac61-37dc63655580/9aa8faa8-b054-4d32-a1e7-3c766e8283fc.ttml2,com
1079_Puss_in_Boots,Puss in Boots,Movie,5415.0,"You loved him in Shrek...now see where the one-and-only swashbuckling feline found his fame - and a very big pair of boots - in the ""hilariously funny"" (Associated Press) animated epic!  Here's the true story of The Cat, The Myth, The Legend - Puss In Boots!",3802.0,4.7,sdh,https://cf-timedtext.aux.pv-cdn.net/31c3/8506/3404/465e-a43b-1fe8d76c1725/69124137-6eb6-4c52-8146-db992a5b865a.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/31c3/8506/3404/465e-a43b-1fe8d76c1725/69124137-6eb6-4c52-8146-db992a5b865a.ttml2,com
1080_A_Beautiful_Mind,A Beautiful Mind,Movie,8136.0,"After John Nash - a brilliant but socially-awkward mathematician - accepts secret work in cryptography, his life takes a nightmarish turn.",9074.0,4.8,caption,https://cf-timedtext.aux.pv-cdn.net/1fac/bb8f/4140/43b9-8a5c-0cafb51a56f0/0cba41e8-dc58-4482-a028-6703ffe24609.dfxp,,,com
1081_The_Fearway,The Fearway,Movie,4866.0,"A young couple embark on what should be a fun road trip for lovers. But the couple's plans are derailed when a mysterious being follows them, abuses them, and harasses them as they desperately seek help from anyone they can.",104.0,3.2,sdh,https://cf-timedtext.aux.pv-cdn.net/99a9/0f7d/400c/443a-b28d-a9436c19b05a/fbc4c1bf-3ba6-4195-9588-a9af573795fb.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/99a9/0f7d/400c/443a-b28d-a9436c19b05a/fbc4c1bf-3ba6-4195-9588-a9af573795fb.ttml2,com
1082_Rams,Rams,Movie,7143.0,"Two estranged brothers, Colin (Sam Neill) and Les (Michael Caton), are at war raising separate flocks of sheep. When Les's prize ram is diagnosed with a rare and lethal illness, authorities order a purge of every sheep in the valley but Colin attempts to stealthily outwit the powers that be.",1101.0,4.3,sdh,https://cf-timedtext.aux.pv-cdn.net/902e/f6d2/b137/4a33-8c22-a328b3a17126/8ab24dc2-2cd4-4b0a-b667-900a166e66ef.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/902e/f6d2/b137/4a33-8c22-a328b3a17126/8ab24dc2-2cd4-4b0a-b667-900a166e66ef.ttml2,com
1083_Sniper_Ultimate_Kill,Sniper: Ultimate Kill,Movie,5601.0,"For the first time, Brandon Beckett, Richard Miller and Sgt. Thomas Beckett join forces in Colombia to take down a brutal drug cartel.",1599.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/5001/4268/0712/4526-add7-49e9efe695b1/1eb6fb37-029e-4010-8d18-3cbab3ea214b.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/5001/4268/0712/4526-add7-49e9efe695b1/1eb6fb37-029e-4010-8d18-3cbab3ea214b.ttml2,com
1084_White_Sky,White Sky,Movie,6293.0,"When three campers witness an alien mothership descending on their town and turning the population into ""Altered"" human beings, they team up with a reclusive stranger who offers to guide them to safety. As they're chased deep into the forest and one of them becomes infected, they realize there's nowhere to hide from the Altered horde that seems intent upon finding and assimilating them.",141.0,2.7,sdh,https://cf-timedtext.aux.pv-cdn.net/d2b5/2fad/7aa1/48d9-b9cd-fa44ba51f44d/9a2cca36-1a9a-4da4-b67b-c88052b4e20d.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/d2b5/2fad/7aa1/48d9-b9cd-fa44ba51f44d/9a2cca36-1a9a-4da4-b67b-c88052b4e20d.ttml2,com
1085_Shock_and_Awe,Shock and Awe,Movie,5447.0,"In 2003, the White House administration made a case for the invasion of Iraq. The facts didn't add up, and only one team of journalists got the story right.  Shock and Awe is the true story of these journalists, and what it is like to hunt for the truth when the stakes are life, death, and American democracy.",1119.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/7a19/2045/3772/4721-aecc-78cd55c987ae/67fe26fd-85f1-46b3-97f5-236ee001be0a.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/7a19/2045/3772/4721-aecc-78cd55c987ae/67fe26fd-85f1-46b3-97f5-236ee001be0a.ttml2,com
1086_Among_the_Living,Among the Living,Movie,5124.0,"Stranded in the countryside in the aftermath of a deadly outbreak, older brother Harry fights to protect his younger sister, Lily, while he desperately searches to find refuge with their father. Harry and Lily are determined to survive their journey as they strive to avoid an infected population with a thirst for blood as well as the greater threat of other survivors.",233.0,3.5,,,en-gb,https://cf-timedtext.aux.pv-cdn.net/e313/f465/51cd/4a1f-8b46-d165aced2889/33ed77ed-2be7-4727-b263-d9d2e2815071.ttml2,com
1087_Ponniyin_Selvan_Part_2,Ponniyin Selvan Part 2,Movie,9906.0,"968 AD. The Pandyan assassins gather once again to destroy the Chola dynasty. Now the mighty Chola princes must fight the Pandyas, the Rashtrakutas and other Chola enemies who have joined forces. Also, at play are the rumours of Ponniyin Selvanâ€™s death at sea,Â the powerful Pazhuvettarayarâ€™s betrayal, and the tragic destiny ofÂ Aditha Karikalan, whose heart was long lost to the vengeful Nandini.",27.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/b1fd/bd3f/8cbd/4236-8661-2b5b178fee63/be550350-87a2-46d5-9342-5c0c590ba8d9.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/b1fd/bd3f/8cbd/4236-8661-2b5b178fee63/be550350-87a2-46d5-9342-5c0c590ba8d9.ttml2,com
1089_Iron_Sky,Iron Sky,Movie,5568.0,"In the last moments of World War II, a secret Nazi space program evaded destruction by fleeing to the Dark Side of the Moon. During 70 years of utter secrecy, the Nazis construct a gigantic space fortress with a massive armada of flying saucers. Soon, this unstoppable attack fleet will swarm towards Earth, heralding the triumphant return of the Fourth Reich.",253.0,3.2,sdh,https://cf-timedtext.aux.pv-cdn.net/9e41/3f23/b1c3/4545-bd72-dde5c2e60c43/2fbc56dc-530f-4388-bcdb-b743260c8ebe.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/9e41/3f23/b1c3/4545-bd72-dde5c2e60c43/2fbc56dc-530f-4388-bcdb-b743260c8ebe.ttml2,com
108_MUSASHI_The_battle_and_truth_of_Musashi_Miyamoto_English_subtitled,MUSASHI -The battle and truth of Musashi Miyamoto- (English subtitled),Movie,7227.0,"Musashi Miyamoto, a famous swordsman. The truth about Musashi, based on historical facts. Battle against the Yoshioka family in Kyoto. Battle with the strongest, Kojiro Sasaki. Battles with a chain sickle and a crossed spear. The whole story of Musashi.",35.0,3.4,,,,,com
1090_Night_of_the_Demons,Night of the Demons,Movie,5560.0,Maddie Curtis (Monica Keena) and her sexy friends Lily (Diora Baird) and Suzanne (Shannon Elizabeth) are ready for a terror of a Halloween party at the Broussard Mansion in New Orleans where 80 years ago six people disappeared without a trace. Now the demons are back with a chance to break free of their ancient curse.,642.0,4.3,sdh,https://cf-timedtext.aux.pv-cdn.net/093d/6ee7/eb2b/4098-890b-8988f30329c1/1bf9204c-a51d-4f3e-8ae1-f16083630b8b.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/093d/6ee7/eb2b/4098-890b-8988f30329c1/1bf9204c-a51d-4f3e-8ae1-f16083630b8b.ttml2,com
1091_Bird_Catcher_The,"Bird Catcher, The",Movie,6020.0,"Norway 1942 - Fleeing the Nazi round-up of Jews, 15-yr-old Esther is trapped and alone on a Nazi-occupied farm.To what lengths must she go to survive?",205.0,4.1,,,en-gb,https://cf-timedtext.aux.pv-cdn.net/3065/dc5d/de35/44a9-9148-5763e01defa2/d56027fd-72b4-4412-aedd-b0813ff674bf.ttml2,com
1093_The_Flaw,,,,,,,,,,,com
1096_The_Divine_Fury,The Divine Fury,Movie,7745.0,"Champion fighter Yong-hu has it all, until mysterious wounds appear in the palms of his hands. After seeking help from a priest he quickly finds himself in the middle of a dangerous fight against otherworldly evil forces.",966.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/12c8/3ffd/ce50/4e44-b3a0-41041c1935c3/6d0f4873-97a9-437e-bbb9-07d23a8c5aba.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/12c8/3ffd/ce50/4e44-b3a0-41041c1935c3/6d0f4873-97a9-437e-bbb9-07d23a8c5aba.ttml2,com
1098_Last_Love_Lost,"Last, Love Lost",Movie,4904.0,Antonio (Jahmar Hill) is awakened from a coma; he was in for a year and a half after being shot by his father while trying to break up a domestic dispute between him and his mother.,107.0,3.8,sdh,https://cf-timedtext.aux.pv-cdn.net/3874/86b5/4ae4/45cc-91e2-0f648ea5cd1a/fbfb7ebe-8e00-4815-baeb-6d0349007827.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3874/86b5/4ae4/45cc-91e2-0f648ea5cd1a/fbfb7ebe-8e00-4815-baeb-6d0349007827.ttml2,com
1099_Out_of_Time,Out of Time,Movie,5558.0,"Manipulated by a time-traveling 1950's G-Man, an unwitting LAPD Detective risks her life tracking down three dangerous aliens who escaped from a secret military base through a time portal, to present-day Los Angeles, where they plan to destroy the world.",713.0,3.7,sdh,https://cf-timedtext.aux.pv-cdn.net/8094/6f96/e50a/4e6c-9785-0730c65a40d5/5a329ff8-1a3c-490e-a359-ec4fce974278.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/8094/6f96/e50a/4e6c-9785-0730c65a40d5/5a329ff8-1a3c-490e-a359-ec4fce974278.ttml2,com
10_The_Initiated,The Initiated,Movie,6703.0,"Inspired by acclaimed Colombian author Mario Mendozaâ€™s literary universe, comes this edge-of-your-seat suspense thriller. In a near future plagued by water shortages, Frank Molina, a gruff journalist, must face his demons to get to the bottom of a gruesome murder. The investigation drags him into the depths of a dark and mysterious city, where he learns firsthand nothing is what it seems.",25.0,3.4,subtitle,https://cf-timedtext.aux.pv-cdn.net/acdf/7cfa/9d64/43b7-ba72-f63985c37178/ecc5d683-5272-4996-b24b-8b829da9fa86.ttml2,es-co,https://cf-timedtext.aux.pv-cdn.net/6e71/f06f/b5ec/4907-b8d3-4d67a7c0570c/63d55cb5-0554-4cea-881e-50836380097c.ttml2,com
1105_Lady_Lawman,Lady Lawman,Movie,5645.0,"The true story of Francis Miller, the first deputy marshal in the Old West.  Hoping to find the killer of her husband, Miller must prove she can hold her own with the men in the posse hunting down a vicious outlaw.",607.0,3.3,sdh,https://cf-timedtext.aux.pv-cdn.net/e6f0/1049/3c48/4fb3-ab68-bfa0607f7303/9e0443b8-04f5-439f-bf86-979be2c7be0a.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/e6f0/1049/3c48/4fb3-ab68-bfa0607f7303/9e0443b8-04f5-439f-bf86-979be2c7be0a.ttml2,com
1108_Haunting_on_Fraternity_Row,Haunting on Fraternity Row,Movie,5917.0,"A fraternity house throws their final party of the year, a massive Luau extravaganza, but when fraternity brothers and co-eds begin dying horrible deaths they discover an evil entity has taken over the house.",52.0,3.0,sdh,https://cf-timedtext.aux.pv-cdn.net/949c/b5da/497e/44da-8a77-34585c9502bf/410e6338-b448-40f7-abfe-096c0c9595cb.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/949c/b5da/497e/44da-8a77-34585c9502bf/410e6338-b448-40f7-abfe-096c0c9595cb.ttml2,com
110_The_Engagement_Ring,The Engagement Ring,Movie,5426.0,"A long-lost engagement ring still divides childhood sweethearts who are now in their golden years. Now, her daughter and his nephew meet and find that their attraction is hindered by the old feud. Starring Patricia Heaton.",158.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/f3d6/93d5/00f8/4e3c-bdf8-12c97ac0955a/84e82d7f-8187-4ee8-b00e-c704b3ce84b7.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/f3d6/93d5/00f8/4e3c-bdf8-12c97ac0955a/84e82d7f-8187-4ee8-b00e-c704b3ce84b7.ttml2,com
1110_Rangasthalam,Rangasthalam,Movie,10420.0,The story is set in a village called Rangasthalam. Chitti Babu (Ram Charan) happy-go-lucky man who has a hearing disability and he doesnâ€™t let his disability deter him. His brother Kumar Babu (Aadhi Pinisetty) returns from Dubai only to see that nothing in the village has changed. What happens when he decides to go up against the dreaded President garu (Jagapathi Babu) forms the rest of the story.,205.0,4.7,,,te-in,https://cf-timedtext.aux.pv-cdn.net/61d8/ac3e/333f/4aa0-bfe1-7ed578975133/4d691504-4d31-44bc-b2fd-e5280daa88a3.ttml2,com
1111_We_Were_Children,We Were Children,Movie,4987.0,"As young children, Lyna and Glen were taken from their homes and placed in church-run boarding schools. The trauma of this experience was made worse by years of untold physical, sexual and emotional abuse, the effects of which persist in their adult lives. The profound impact of the Canadian government's residential school system is conveyed unflinchingly through their eyes.",181.0,4.7,sdh,https://cf-timedtext.aux.pv-cdn.net/cdb1/b0d6/a19a/4ee4-acc1-02fdb4b96cab/ed957a4d-d241-4707-b98c-858ec9a99aab.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/cdb1/b0d6/a19a/4ee4-acc1-02fdb4b96cab/ed957a4d-d241-4707-b98c-858ec9a99aab.ttml2,com
1112_Bigfoot_The_Conspiracy,Bigfoot: The Conspiracy,Movie,4641.0,"A retired Border Patrol agent discovers the possible existence of Bigfoot and the shroud of darkness that surrounds it.  Unsure what he should do, he is resigned to do what he must to protect his family.",119.0,3.3,sdh,https://cf-timedtext.aux.pv-cdn.net/8dd1/d754/4498/45ee-bb91-042b67778f2d/0b699a4b-93b9-45ee-a90e-f9354d5705d0.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/8dd1/d754/4498/45ee-bb91-042b67778f2d/0b699a4b-93b9-45ee-a90e-f9354d5705d0.ttml2,com
1117_While_We_Sleep,While We Sleep,Movie,5577.0,A doctor tries to help a troubled girl but the odd behavior is more than what science can explain and a Priest is called for an exorcism.,828.0,3.5,sdh,https://cf-timedtext.aux.pv-cdn.net/421a/b328/122f/41e5-bba2-d8e8ad0450fd/f0293840-51a1-4c3f-a0b9-97f3bfd828f8.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/421a/b328/122f/41e5-bba2-d8e8ad0450fd/f0293840-51a1-4c3f-a0b9-97f3bfd828f8.ttml2,com
1121_Twelve,Twelve,Movie,5671.0,"A young drug dealer watches as his high-rolling life is dismantled in the wake of his cousin's murder, which sees his best friend arrested for the crime.",198.0,4.0,sdh,https://cf-timedtext.aux.pv-cdn.net/52fe/eced/9cc9/480c-9fc9-0e52d0f834a6/1d8365f5-8fa7-4640-9535-a382375d4bd0.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/52fe/eced/9cc9/480c-9fc9-0e52d0f834a6/1d8365f5-8fa7-4640-9535-a382375d4bd0.ttml2,com
1122_Street_Dancer_3D,Street Dancer 3D,Movie,8464.0,A coming-of-age story based on the lives of street dancers.,99.0,3.8,,,te-in,https://cf-timedtext.aux.pv-cdn.net/aa53/e53d/c95a/44b1-b570-35489045b553/31aa8850-dee2-4beb-83c8-692231ff044b.ttml2,com
1124_The_Uncomfortable_Truth,The Uncomfortable Truth,Movie,5119.0,"When the son of Civil Rights Hero, Joan Trumpauer Mulholland, dives into the 400 year history of institutional racism in America he is confronted with the shocking reality that his family helped start it all from the very beginning. A comprehensive and insightful exploration of the origins and history of racism in America told through a very personal and honest story.",323.0,4.1,sdh,https://cf-timedtext.aux.pv-cdn.net/c41d/abce/0c91/4805-beb6-acccd3f52299/fa0d2445-ad2f-41f3-b193-1ab5920533ae.dfxp,en-us,https://cf-timedtext.aux.pv-cdn.net/c41d/abce/0c91/4805-beb6-acccd3f52299/fa0d2445-ad2f-41f3-b193-1ab5920533ae.dfxp,com
1127_Los_Tigres_Del_Norte_Stories_to_Tell,Los Tigres Del Norte: Stories to Tell,Movie,6331.0,"In their amazing career, Los Tigres del Norte have recorded more than 600 songs, sold 60 million albums, won 7 Grammy Awards and 9 Latin Grammy's. Throughout this voyage through their musical journey, Don Jorge, HernÃ¡n, Oscar, Eduardo and Luis share exclusive concert stories, photos, videos, and invite us to enjoy some of the most intimate moments of their life throughout their rise to stardom.",53.0,4.9,subtitle,https://cf-timedtext.aux.pv-cdn.net/e685/31c2/6728/4df5-9c77-e3493601fed4/12f17b44-dc3f-4370-aea5-23a2af378e50.ttml2,es-mx,https://cf-timedtext.aux.pv-cdn.net/7146/781e/396c/4be2-aad2-37d5df513311/5bffd99f-1ed5-4c7d-8bcc-c030277e6786.ttml2,com
1128_Mike_Birbiglia_My_Girlfriends_Boyfriend,Mike Birbiglia: My Girlfriend's Boyfriend,Movie,4554.0,"Mike Birbiglia shares a lifetime of romantic blunders and misunderstandings. On this painfully honest but hilarious journey, Birbiglia struggles to find reason in an area where it may be impossible to find: love.",111.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/89a0/65cf/2a7e/4aa6-adc0-caca2e4a882f/a7d63202-d19d-4a68-a8ac-218b591c6c30.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/89a0/65cf/2a7e/4aa6-adc0-caca2e4a882f/a7d63202-d19d-4a68-a8ac-218b591c6c30.ttml2,com
1130_Kuch_Kuch_Hota_Hai,Kuch Kuch Hota Hai,Movie,11106.0,"'Kuch Kuch Hota Hai' is a Bollywood blockbuster of all times, a coming-of-age rom-com involving two love triangles set in different phases of life. Two best friends Anjali and Rahul are set apart, when a new girl named, Tina, enters Rahul's life. Years later, deceased Tina's daughter takes it upon herself to reunite the estranged lovers. But, Anjali is engaged to Aman. Who will Anjali choose now?",312.0,4.6,,,,,com
1131_Dil_Chahta_Hai,Dil Chahta Hai,Movie,11103.0,"Three superstars Aamir Khan, Saif Ali Khan and Akshaye Khanna come together to make the most spectacular romantic comedy in the history of Bollywood. The story is about three inseparable childhood friends having distinct personalities, who discover themselves on their journey to find true love. As the title defines, the story is about following your heart in love.",75.0,4.1,subtitle,https://cf-timedtext.aux.pv-cdn.net/5fd9/8625/4304/4c89-a1ba-ef6ddda0e060/5674c62b-1fd1-45a0-98a4-585b379e4075.ttml2,en-gb,https://cf-timedtext.aux.pv-cdn.net/009f/c0ab/a8a5/4e8e-9172-61f20125939c/e1418a6a-de73-4cc6-85d4-bf9c86b2c92e.ttml2,com
1132_Flashback,Flashback,Movie,5853.0,"In this mind-bending thriller, Dylan O'Brien (THE MAZE RUNNER) is haunted by visions of a friend who vanished, so he embarks on a dangerous mental odyssey to find her-and himself.",1821.0,3.8,sdh,https://cf-timedtext.aux.pv-cdn.net/4836/24be/2d15/44ae-a542-ade1f251528d/62f61bf6-fcdd-4940-aebf-9a4dc666fa26.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/4836/24be/2d15/44ae-a542-ade1f251528d/62f61bf6-fcdd-4940-aebf-9a4dc666fa26.ttml2,com
1133_Good_Fences,Good Fences,Movie,7135.0,A black attorney and his family move to an upper-class neighborhood. Discretion Advised. TV-14-L,150.0,4.0,sdh,https://cf-timedtext.aux.pv-cdn.net/f546/ea59/8325/430d-92cf-e7ef8615abc9/7d5c1b06-c902-4597-b9ab-316eabc85399.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/f546/ea59/8325/430d-92cf-e7ef8615abc9/7d5c1b06-c902-4597-b9ab-316eabc85399.ttml2,com
1134_Made_For_Each_Other,Made For Each Other,Movie,5541.0,"While on a business trip, an ambitious young lawyer, John Mason meets and immediately falls in love with a stranger, Jane. They wed the following day to the dismay of John's boss who wanted him to marry his daughter Eunice.",312.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/7a4e/1966/299c/479b-8c0c-95a783afadfe/ad859ade-20f6-4899-8371-b9ddc118dd8a.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/7a4e/1966/299c/479b-8c0c-95a783afadfe/ad859ade-20f6-4899-8371-b9ddc118dd8a.ttml2,com
1135_Miami_Heat,Miami Heat,Movie,5108.0,"Yuri, a retired special forces agent, is reluctantly forced into utilizing his old skills when his daughter, Julia, gets kidnapped by a human trafficking conglomerate just days before Christmas in Miami.",74.0,3.2,sdh,https://cf-timedtext.aux.pv-cdn.net/94b9/e2fe/5c67/45c7-97c1-0ce4f2663fc0/c380e063-2f0c-4759-93b9-8d822823d915.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/94b9/e2fe/5c67/45c7-97c1-0ce4f2663fc0/c380e063-2f0c-4759-93b9-8d822823d915.ttml2,com
